on_off,peak_amplitude,peak_latency,onset_latency,offset_latency,deceleration,acceleration
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.82557800403012,0.393516278656484,0.15124616569908,0.888815639632545,0.0378889465867158,0.0680805190084045
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.739752049590082,0.345733888339525,0.100355939554866,0.877311805545563,0.0339551355343737,0.0676255526099766
1,0.664750957854406,0.488716323906183,0.22244824170543,0.909638260581337,0.0851696340062423,0.0416547752790992
1,0.738326466548951,0.427868671754218,0.166771699441631,0.87842496082284,0.0405239775177236,0.0628617850435307
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.742514609313813,0.343504470758248,0.187525030375106,0.857716576039843,0.066938631766766,0.0753747742753701
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.744651990215699,0.42341529563889,0.160655417107051,0.887208578388572,0.066777774286237,0.0721313931753571
1,0.613685556867376,0.277888702074122,0.0374078796477174,0.880843268891978,0.0111969776565543,0.051942038293355
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.59754553959606,0.370550125186708,0.128427208170704,0.860919076103515,0.0331909061274815,0.061988588559905
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.497821350762527,0.429957973495583,0.189400324494985,0.900611659720032,0.102387464307483,0.0293127840621555
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.817437600183193,0.417637321392262,0.0985622436307015,0.890886265268334,0.0480889139359862,0.0669215630767976
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
