on_off,peak_amplitude,peak_latency,onset_latency,offset_latency,deceleration,acceleration
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.865828092243187,0.447735317987229,0.121909861782536,0.92188388048343,0.0747493893779184,0.0550337346708524
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.890809011776753,0.395749936061474,0.0838848296091446,0.906971272866247,0.0414988893144917,0.0564664862314639
1,0.811223061852784,0.425196475197968,0.11022470232003,0.898441027788321,0.0517160560311177,0.0562509587796383
1,0.668639560816607,0.591185445385808,0.250855558477685,0.885322519136344,0.0991707736828457,0.0519586924448623
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.711505922165821,0.416774998871325,0.142682324735549,0.915902504136618,0.0357086508874475,0.0448241773917857
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.737130479102955,0.327374579717952,0.0991652022998335,0.893810888420388,0.0229490719628315,0.0701439549458158
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.702970297029703,0.33056272997191,0.0939133509816437,0.904821144233442,0.0073956014167328,0.0570313059678478
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.736111111111112,0.446728891397964,0.139315140488258,0.888637082063525,0.0459798573648332,0.0583560429609193
1,0.989069856827135,0.438089837428637,0.112019739902862,0.885532404234315,0.0620411683027115,0.0896966570098804
1,0.904998368070127,0.382995055727514,0.100875970424889,0.892101057276446,0.0459331351475861,0.0758642113494685
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.575407457021657,0.487953958027361,0.19696340250844,0.941699197127624,0.0691439499051147,0.0279016273185163
0,NaN,NaN,NaN,NaN,NaN,NaN
