on_off,peak_amplitude,peak_latency,onset_latency,offset_latency,deceleration,acceleration
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.75429477579068,0.546852044185856,0.207624493756789,0.927389393503436,0.083573616554701,0.0437413553841995
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.535087719298246,0.422099500789855,0.192645034506512,0.898958251886233,0.0363665372116722,0.034490398033775
1,0.824211623664322,0.457831000879701,0.0789530088473522,0.887957309559237,0.0248141757020294,0.0670144533664453
1,0.530481809242871,0.541398366967806,0.0585278842200414,0.907224682161467,0.00416918671933884,0.04320884577456
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.727835562159485,0.384098115404211,0.100924535327979,0.88522467418791,0.044613090037221,0.0562160812115346
1,0.664069877242682,0.425892950322921,0.127705994589058,0.921742024755217,0.0759851003641811,0.0477967756494012
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.602618757612667,0.498512104233893,0.0878400454534943,0.925067210018258,0.0432131241777328,0.0327989045258343
1,0.846068075117371,0.428631393912445,0.112741955501815,0.849066702626389,0.0607178577089746,0.09588552104774
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.841954022988506,0.323428542220283,0.0332589738282383,0.967563934534647,0.022686101325788,0.028868913030728
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.637220259128387,0.534140274974589,0.126849838630841,0.893388932534601,0.0653733295654094,0.0521744563441893
1,0.74024024024024,0.378400399275228,0.141226871267812,0.920795763489543,0.0589523295158892,0.0519602293512089
1,0.782552083333333,0.410265425744279,0.101362778563796,0.882733128570176,0.0521347626771657,0.0631450653368796
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN,NaN,NaN,NaN,NaN,NaN
1,0.688955823293173,0.472745509538248,0.177745291489518,0.929832043643946,0.0567290178961963,0.0325848466483675
0,NaN,NaN,NaN,NaN,NaN,NaN
